galaxy,radius,mu,kill,error
NGC2998,26.86,18.639,1,0.015
NGC2998,29.55,19.085,1,0.017
NGC2998,32.50,19.374,1,0.020
NGC2998,35.75,19.661,1,0.019
NGC2998,39.33,19.773,1,0.021
NGC2998,43.26,19.902,1,0.019
NGC2998,47.59,20.344,1,0.018
NGC2998,52.35,20.968,1,0.026
NGC2998,57.58,21.191,1,0.026
NGC2998,63.34,21.424,1,0.028
NGC2998,69.68,21.617,1,0.028
NGC2998,76.64,21.999,1,0.037
NGC2998,84.31,22.383,1,0.047
NGC2998,92.74,22.807,1,0.059
NGC2998,102.01,23.473,1,0.102
NGC2998,112.21,24.125,1,0.180
NGC2998,123.43,24.928,1,0.341
NGC2998,135.78,25.978,1,0.735
NGC5985,0.65,14.960,1,0.002
NGC5985,0.72,14.983,1,0.001
NGC5985,0.79,15.005,1,0.001
NGC5985,0.87,15.032,1,0.001
NGC5985,0.96,15.062,1,0.002
NGC5985,1.05,15.099,1,0.002
NGC5985,1.16,15.143,1,0.002
NGC5985,1.27,15.191,1,0.002
NGC5985,1.40,15.248,1,0.002
NGC5985,1.54,15.314,1,0.002
NGC5985,1.69,15.386,1,0.003
NGC5985,1.86,15.461,1,0.003
NGC5985,2.05,15.537,1,0.003
NGC5985,2.25,15.621,1,0.003
NGC5985,2.48,15.715,1,0.003
NGC5985,2.73,15.803,1,0.004
NGC5985,3.00,15.891,1,0.004
NGC5985,3.30,15.992,1,0.003
NGC5985,3.63,16.092,1,0.003
NGC5985,3.99,16.184,1,0.003
NGC5985,4.39,16.295,1,0.003
NGC5985,4.83,16.393,1,0.003
NGC5985,5.31,16.493,1,0.003
NGC5985,5.85,16.583,1,0.003
NGC5985,6.43,16.658,1,0.003
NGC5985,7.07,16.728,1,0.003
NGC5985,7.78,16.795,1,0.004
NGC5985,8.56,16.866,1,0.005
NGC5985,9.42,16.960,1,0.005
NGC5985,10.36,17.060,1,0.006
NGC5985,11.39,17.175,1,0.006
NGC5985,12.53,17.303,1,0.007
NGC5985,13.78,17.376,1,0.006
NGC5985,15.16,17.424,1,0.006
NGC5985,16.68,17.508,1,0.005
NGC5985,18.35,17.593,1,0.005
NGC5985,20.18,17.666,1,0.006
NGC5985,22.20,17.743,1,0.006
NGC5985,24.42,17.765,1,0.007
NGC5985,26.86,17.790,1,0.008
NGC5985,29.55,17.830,1,0.009
NGC5985,32.50,17.872,1,0.009
NGC5985,35.75,17.907,1,0.009
NGC5985,39.33,18.008,1,0.010
NGC5985,43.26,18.089,1,0.012
NGC5985,47.59,18.163,1,0.012
NGC5985,52.35,18.240,1,0.011
NGC5985,57.58,18.433,1,0.013
NGC5985,63.34,18.641,1,0.014
NGC5985,69.68,18.844,1,0.017
NGC5985,76.64,19.144,1,0.023
NGC5985,84.31,19.362,1,0.024
NGC5985,92.74,19.758,1,0.033
NGC5985,102.01,19.994,1,0.041
NGC5985,112.21,20.287,1,0.050
NGC5985,123.43,20.533,1,0.062
NGC5985,135.78,20.773,1,0.077
NGC5985,149.36,21.374,1,0.128
NGC5985,164.29,21.902,1,0.201
NGC5985,180.72,22.537,1,0.335
NGC5985,198.79,23.615,0,0.738
NGC5985,218.67,24.569,0,1.312
D723-5,0.63,19.701,1,0.002
D723-5,0.70,19.706,1,0.002
D723-5,0.76,19.712,1,0.002
D723-5,0.84,19.718,1,0.002
D723-5,0.93,19.725,1,0.002
D723-5,1.02,19.734,1,0.002
D723-5,1.12,19.744,1,0.002
D723-5,1.23,19.755,1,0.002
D723-5,1.35,19.765,1,0.002
D723-5,1.49,19.777,1,0.003
D723-5,1.64,19.792,1,0.003
D723-5,1.80,19.808,1,0.004
D723-5,1.98,19.839,1,0.004
D723-5,2.18,19.895,1,0.006
D723-5,2.40,19.918,1,0.007
D723-5,2.64,19.941,1,0.008
D723-5,2.90,19.962,1,0.008
D723-5,3.19,20.003,1,0.010
D723-5,3.51,20.046,1,0.012
D723-5,3.87,20.072,1,0.012
D723-5,4.25,20.104,1,0.012
D723-5,4.68,20.205,1,0.013
D723-5,5.14,20.274,1,0.013
D723-5,5.66,20.342,1,0.013
D723-5,6.22,20.421,1,0.013
D723-5,6.85,20.488,1,0.013
D723-5,7.53,20.565,1,0.017
D723-5,8.29,20.658,1,0.014
D723-5,9.11,20.772,1,0.011
D723-5,10.03,20.883,1,0.012
D723-5,11.03,21.000,1,0.012
D723-5,12.13,21.095,1,0.014
D723-5,13.34,21.188,1,0.012
D723-5,14.68,21.264,1,0.012
D723-5,16.15,21.369,1,0.014
D723-5,17.76,21.506,1,0.016
D723-5,19.54,21.668,1,0.017
D723-5,21.49,21.917,1,0.022
D723-5,23.64,22.197,1,0.025
D723-5,26.00,22.478,1,0.036
D723-5,28.60,22.847,1,0.047
D723-5,31.46,23.199,1,0.059
D723-5,34.61,23.484,1,0.072
D723-5,38.07,24.060,1,0.122
D723-5,41.88,24.432,1,0.166
D723-5,46.07,24.913,1,0.243
D723-5,50.67,25.375,1,0.354
D723-5,55.74,26.115,0,0.610
D723-5,61.31,25.797,0,0.490
D723-5,67.45,27.219,0,1.227
D723-5,74.19,28.193,0,1.970
D723-5,89.77,27.735,0,1.610
D723-5,98.75,27.816,0,1.638
UGC07577,1.27,18.254,0,0.005
UGC07577,1.40,20.312,1,0.032
UGC07577,1.54,20.213,1,0.029
UGC07577,1.69,20.259,1,0.030
UGC07577,1.86,20.344,1,0.033
UGC07577,2.05,19.927,1,0.022
UGC07577,2.25,19.848,1,0.023
UGC07577,2.48,20.023,1,0.029
UGC07577,2.73,20.211,1,0.036
UGC07577,3.00,20.261,1,0.037
UGC07577,3.30,20.220,1,0.037
UGC07577,3.63,20.183,1,0.041
UGC07577,3.99,20.184,1,0.052
UGC07577,4.39,20.322,1,0.055
UGC07577,4.83,20.339,1,0.055
UGC07577,5.31,20.252,1,0.046
UGC07577,5.85,20.421,1,0.040
UGC07577,6.43,20.533,1,0.045
UGC07577,7.07,20.641,1,0.047
UGC07577,7.78,20.650,1,0.049
UGC07577,8.56,20.632,1,0.047
UGC07577,9.42,20.655,1,0.047
UGC07577,10.36,20.690,1,0.048
UGC07577,11.39,20.685,1,0.049
UGC07577,12.53,20.726,1,0.049
UGC07577,13.78,20.774,1,0.051
UGC07577,15.16,20.807,1,0.055
UGC07577,16.68,20.811,1,0.055
UGC07577,18.35,20.771,1,0.053
UGC07577,20.18,20.686,1,0.056
UGC07577,22.20,20.742,1,0.056
UGC07577,24.42,20.723,1,0.056
UGC07577,26.86,20.847,1,0.061
UGC07577,29.55,20.872,1,0.057
UGC07577,32.50,20.882,1,0.059
UGC07577,35.75,20.859,1,0.056
UGC07577,39.33,20.990,1,0.063
UGC07577,43.26,20.994,1,0.063
UGC07577,47.59,21.082,1,0.067
UGC07577,52.35,21.200,1,0.075
UGC07577,57.58,21.300,1,0.080
UGC07577,63.34,21.398,1,0.089
UGC07577,69.68,21.599,1,0.106
UGC07577,76.64,21.759,1,0.120
UGC07577,84.31,21.925,1,0.139
UGC07577,92.74,22.145,1,0.169
UGC07577,102.01,22.436,1,0.216
UGC07577,112.21,23.090,1,0.360
UGC07577,123.43,23.914,1,0.658
UGC07577,164.29,25.485,0,1.656
ESO215-G009,2.40,20.856,1,0.022
ESO215-G009,2.88,20.874,1,0.023
ESO215-G009,3.46,20.906,1,0.023
ESO215-G009,4.15,20.841,1,0.025
ESO215-G009,4.98,20.345,1,0.017
ESO215-G009,5.97,20.250,1,0.016
ESO215-G009,7.17,21.000,1,0.030
ESO215-G009,8.60,20.871,1,0.052
ESO215-G009,10.32,20.982,1,0.039
ESO215-G009,12.38,21.091,1,0.037
ESO215-G009,14.86,21.157,1,0.037
ESO215-G009,17.83,21.158,1,0.037
ESO215-G009,21.40,21.159,1,0.041
ESO215-G009,25.68,21.270,1,0.044
ESO215-G009,30.81,21.517,1,0.057
ESO215-G009,36.98,21.918,1,0.077
ESO215-G009,44.37,22.487,1,0.109
ESO215-G009,53.25,23.085,1,0.176
ESO215-G009,63.90,23.995,1,0.340
ESO215-G009,76.68,25.271,1,0.872
ESO215-G009,92.01,26.334,1,1.485
NGC5371,0.65,13.841,1,0.002
NGC5371,0.72,13.858,1,0.002
NGC5371,0.79,13.882,1,0.001
NGC5371,0.87,13.912,1,0.001
NGC5371,0.96,13.950,1,0.001
NGC5371,1.05,13.987,1,0.001
NGC5371,1.16,14.030,1,0.002
NGC5371,1.27,14.081,1,0.002
NGC5371,1.40,14.141,1,0.002
NGC5371,1.54,14.213,1,0.002
NGC5371,1.69,14.292,1,0.002
NGC5371,1.86,14.377,1,0.003
NGC5371,2.05,14.469,1,0.004
NGC5371,2.25,14.565,1,0.004
NGC5371,2.48,14.668,1,0.004
NGC5371,2.73,14.783,1,0.003
NGC5371,3.00,14.903,1,0.004
NGC5371,3.30,15.027,1,0.004
NGC5371,3.63,15.152,1,0.003
NGC5371,3.99,15.290,1,0.003
NGC5371,4.39,15.467,1,0.002
NGC5371,4.83,15.622,1,0.002
NGC5371,5.31,15.825,1,0.002
NGC5371,5.85,16.011,1,0.002
NGC5371,6.43,16.194,1,0.002
NGC5371,7.07,16.363,1,0.001
NGC5371,7.78,16.536,1,0.001
NGC5371,8.56,16.690,1,0.002
NGC5371,9.42,16.821,1,0.002
NGC5371,10.36,16.937,1,0.003
NGC5371,11.39,17.041,1,0.004
NGC5371,12.53,17.145,1,0.005
NGC5371,13.78,17.245,1,0.005
NGC5371,15.16,17.335,1,0.004
NGC5371,16.68,17.408,1,0.005
NGC5371,18.35,17.459,1,0.006
NGC5371,20.18,17.480,1,0.008
NGC5371,22.20,17.542,1,0.013
NGC5371,24.42,17.649,1,0.012
NGC5371,26.86,17.757,1,0.010
NGC5371,29.55,17.869,1,0.009
NGC5371,32.50,17.981,1,0.008
NGC5371,35.75,18.061,1,0.008
NGC5371,39.33,18.125,1,0.008
NGC5371,43.26,18.158,1,0.009
NGC5371,47.59,18.239,1,0.013
NGC5371,52.35,18.301,1,0.013
NGC5371,57.58,18.410,1,0.012
NGC5371,63.34,18.552,1,0.014
NGC5371,69.68,18.785,1,0.010
NGC5371,76.64,19.071,1,0.015
NGC5371,84.31,19.337,1,0.016
NGC5371,92.74,19.554,1,0.016
NGC5371,102.01,19.828,1,0.020
NGC5371,112.21,20.277,1,0.022
NGC5371,123.43,20.897,1,0.033
NGC5371,135.78,21.645,1,0.065
NGC5371,149.36,22.304,1,0.122
NGC5371,164.29,22.891,1,0.187
NGC5371,180.72,24.148,1,0.490
NGC5371,198.79,24.204,0,0.513
NGC5371,218.67,22.486,0,0.125
NGC4051,0.65,12.060,1,0.001
NGC4051,0.72,12.049,1,0.001
NGC4051,0.79,12.053,1,0.001
NGC4051,0.87,12.058,1,0.002
NGC4051,0.96,12.078,1,0.002
NGC4051,1.05,12.091,1,0.002
NGC4051,1.16,12.115,1,0.004
NGC4051,1.27,12.184,1,0.006
NGC4051,1.40,12.250,1,0.009
NGC4051,1.54,12.350,1,0.011
NGC4051,1.69,12.479,1,0.012
NGC4051,1.86,12.650,1,0.014
NGC4051,2.05,12.884,1,0.017
NGC4051,2.25,13.163,1,0.023
NGC4051,2.48,13.480,1,0.030
NGC4051,2.73,13.832,1,0.031
NGC4051,3.00,14.214,1,0.030
NGC4051,3.30,14.568,1,0.027
NGC4051,3.63,14.893,1,0.017
NGC4051,3.99,15.047,1,0.014
NGC4051,4.39,15.200,1,0.010
NGC4051,4.83,15.379,1,0.009
NGC4051,5.31,15.577,1,0.010
NGC4051,5.85,15.802,1,0.011
NGC4051,6.43,15.960,1,0.010
NGC4051,7.07,16.100,1,0.009
NGC4051,7.78,16.279,1,0.008
NGC4051,8.56,16.458,1,0.008
NGC4051,9.42,16.616,1,0.009
NGC4051,10.36,16.741,1,0.008
NGC4051,11.39,16.866,1,0.007
NGC4051,12.53,16.991,1,0.008
NGC4051,13.78,17.106,1,0.006
NGC4051,15.16,17.225,1,0.005
NGC4051,16.68,17.346,1,0.005
NGC4051,18.35,17.451,1,0.005
NGC4051,20.18,17.555,1,0.005
NGC4051,22.20,17.648,1,0.004
NGC4051,24.42,17.726,1,0.005
NGC4051,26.86,17.804,1,0.005
NGC4051,29.55,17.877,1,0.006
NGC4051,32.50,17.914,1,0.007
NGC4051,35.75,17.959,1,0.009
NGC4051,39.33,18.006,1,0.010
NGC4051,43.26,18.052,1,0.011
NGC4051,47.59,18.068,1,0.013
NGC4051,52.35,18.019,1,0.022
NGC4051,57.58,17.970,1,0.028
NGC4051,63.34,18.036,1,0.021
NGC4051,69.68,18.142,1,0.015
NGC4051,76.64,18.344,1,0.024
NGC4051,84.31,18.433,1,0.032
NGC4051,92.74,18.787,1,0.032
NGC4051,102.01,19.314,1,0.029
NGC4051,112.21,19.641,1,0.032
NGC4051,123.43,19.945,1,0.035
NGC4051,135.78,20.126,1,0.041
NGC4051,149.36,20.225,1,0.051
NGC4051,164.29,20.236,1,0.062
NGC4051,180.72,20.575,1,0.069
NGC4051,198.79,20.804,1,0.090
NGC4051,218.67,21.379,1,0.131
NGC4051,240.54,21.889,1,0.201
NGC4051,264.59,22.592,1,0.356
NGC4051,291.05,22.892,1,0.363
NGC4051,320.16,23.072,0,0.410
DDO161,0.65,18.657,1,0.004
DDO161,0.72,18.682,1,0.004
DDO161,0.79,18.713,1,0.005
DDO161,0.87,18.743,1,0.005
DDO161,0.96,18.777,1,0.005
DDO161,1.05,18.813,1,0.005
DDO161,1.16,18.857,1,0.006
DDO161,1.27,18.902,1,0.006
DDO161,1.40,18.942,1,0.007
DDO161,1.54,18.979,1,0.007
DDO161,1.69,19.019,1,0.008
DDO161,1.86,19.056,1,0.010
DDO161,2.05,19.093,1,0.011
DDO161,2.25,19.134,1,0.012
DDO161,2.48,19.192,1,0.012
DDO161,2.73,19.233,1,0.012
DDO161,3.00,19.246,1,0.012
DDO161,3.30,19.269,1,0.013
DDO161,3.63,19.314,1,0.013
DDO161,3.99,19.361,1,0.012
DDO161,4.39,19.414,1,0.014
DDO161,4.83,19.453,1,0.014
DDO161,5.31,19.480,1,0.016
DDO161,5.85,19.518,1,0.015
DDO161,6.43,19.568,1,0.015
DDO161,7.07,19.632,1,0.015
DDO161,7.78,19.680,1,0.014
DDO161,8.56,19.694,1,0.015
DDO161,9.42,19.758,1,0.013
DDO161,10.36,19.772,1,0.015
DDO161,11.39,19.809,1,0.015
DDO161,12.53,19.834,1,0.017
DDO161,13.78,19.889,1,0.017
DDO161,15.16,19.939,1,0.024
DDO161,16.68,20.000,1,0.020
DDO161,18.35,19.970,1,0.023
DDO161,20.18,20.104,1,0.022
DDO161,22.20,20.118,1,0.021
DDO161,24.42,20.099,1,0.022
DDO161,26.86,20.169,1,0.023
DDO161,29.55,20.239,1,0.026
DDO161,32.50,20.305,1,0.025
DDO161,35.75,20.350,1,0.029
DDO161,39.33,20.521,1,0.027
DDO161,43.26,20.620,1,0.028
DDO161,47.59,20.777,1,0.034
DDO161,52.35,20.912,1,0.038
DDO161,57.58,21.097,1,0.048
DDO161,63.34,21.314,1,0.051
DDO161,69.68,21.547,1,0.063
DDO161,76.64,21.731,1,0.070
DDO161,84.31,22.083,1,0.097
DDO161,92.74,22.255,1,0.111
DDO161,102.01,22.523,1,0.138
DDO161,112.21,22.829,1,0.180
DDO161,123.43,23.210,1,0.242
DDO161,135.78,23.694,1,0.360
DDO161,149.36,24.300,1,0.561
DDO161,164.29,24.267,0,0.545
DDO161,180.72,25.493,0,1.201
DDO161,198.79,26.796,0,2.219
DDO161,240.54,27.717,0,3.048
DDO161,264.59,24.757,0,0.768
DDO161,387.39,23.249,0,0.244
NGC5005,0.65,13.670,1,0.002
NGC5005,0.72,13.679,1,0.002
NGC5005,0.79,13.684,1,0.003
NGC5005,0.87,13.685,1,0.003
NGC5005,0.96,13.698,1,0.003
NGC5005,1.05,13.705,1,0.003
NGC5005,1.16,13.694,1,0.004
NGC5005,1.27,13.689,1,0.003
NGC5005,1.40,13.685,1,0.004
NGC5005,1.54,13.697,1,0.003
NGC5005,1.69,13.678,1,0.003
NGC5005,1.86,13.679,1,0.004
NGC5005,2.05,13.725,1,0.005
NGC5005,2.25,13.729,1,0.004
NGC5005,2.48,13.731,1,0.005
NGC5005,2.73,13.739,1,0.005
NGC5005,3.00,13.750,1,0.003
NGC5005,3.30,13.737,1,0.004
NGC5005,3.63,13.766,1,0.005
NGC5005,3.99,13.771,1,0.006
NGC5005,4.39,13.747,1,0.006
NGC5005,4.83,13.773,1,0.005
NGC5005,5.31,13.828,1,0.005
NGC5005,5.85,13.968,1,0.006
NGC5005,6.43,14.099,1,0.007
NGC5005,7.07,14.249,1,0.007
NGC5005,7.78,14.393,1,0.007
NGC5005,8.56,14.508,1,0.006
NGC5005,9.42,14.654,1,0.006
NGC5005,10.36,14.759,1,0.006
NGC5005,11.39,14.853,1,0.005
NGC5005,12.53,14.895,1,0.010
NGC5005,13.78,15.008,1,0.008
NGC5005,15.16,15.115,1,0.006
NGC5005,16.68,15.226,1,0.008
NGC5005,18.35,15.284,1,0.007
NGC5005,20.18,15.387,1,0.010
NGC5005,22.20,15.416,1,0.013
NGC5005,24.42,15.499,1,0.016
NGC5005,26.86,15.595,1,0.013
NGC5005,29.55,15.698,1,0.015
NGC5005,32.50,15.919,1,0.010
NGC5005,35.75,16.042,1,0.007
NGC5005,39.33,16.216,1,0.005
NGC5005,43.26,16.453,1,0.007
NGC5005,47.59,16.679,1,0.010
NGC5005,52.35,16.802,1,0.011
NGC5005,57.58,16.940,1,0.015
NGC5005,63.34,17.099,1,0.011
NGC5005,69.68,17.235,1,0.011
NGC5005,76.64,17.478,1,0.009
NGC5005,84.31,17.759,1,0.010
NGC5005,92.74,17.969,1,0.010
NGC5005,102.01,18.194,1,0.010
NGC5005,112.21,18.581,1,0.012
NGC5005,123.43,19.143,1,0.014
NGC5005,135.78,19.753,1,0.018
NGC5005,149.36,20.494,1,0.035
NGC5005,164.29,20.865,1,0.049
NGC5005,180.72,21.203,1,0.066
NGC5005,198.79,21.495,1,0.086
NGC5005,218.67,21.726,1,0.107
NGC5005,240.54,21.979,1,0.134
NGC5005,264.59,22.372,1,0.184
NGC5005,291.05,22.626,1,0.229
NGC5005,320.16,23.154,1,0.347
NGC5005,352.17,23.347,1,0.404
NGC5005,387.39,23.467,1,0.443
NGC5005,426.13,23.855,1,0.588
NGC5005,468.74,24.174,1,0.732
NGC5005,515.62,24.364,1,0.830
UGC07603,0.65,18.083,1,0.003
UGC07603,0.72,18.082,1,0.003
UGC07603,0.79,18.082,1,0.003
UGC07603,0.87,18.080,1,0.003
UGC07603,0.96,18.076,1,0.003
UGC07603,1.05,18.074,1,0.003
UGC07603,1.16,18.074,1,0.003
UGC07603,1.27,18.074,1,0.003
UGC07603,1.40,18.072,1,0.003
UGC07603,1.54,18.065,1,0.004
UGC07603,1.69,18.056,1,0.003
UGC07603,1.86,18.056,1,0.004
UGC07603,2.05,18.064,1,0.005
UGC07603,2.25,18.072,1,0.005
UGC07603,2.48,18.083,1,0.005
UGC07603,2.73,18.092,1,0.006
UGC07603,3.00,18.101,1,0.007
UGC07603,3.30,18.113,1,0.007
UGC07603,3.63,18.124,1,0.006
UGC07603,3.99,18.146,1,0.006
UGC07603,4.39,18.169,1,0.006
UGC07603,4.83,18.183,1,0.006
UGC07603,5.31,18.202,1,0.006
UGC07603,5.85,18.256,1,0.007
UGC07603,6.43,18.303,1,0.006
UGC07603,7.07,18.339,1,0.006
UGC07603,7.78,18.384,1,0.007
UGC07603,8.56,18.410,1,0.009
UGC07603,9.42,18.459,1,0.009
UGC07603,10.36,18.505,1,0.010
UGC07603,11.39,18.557,1,0.012
UGC07603,12.53,18.607,1,0.012
UGC07603,13.78,18.666,1,0.013
UGC07603,15.16,18.771,1,0.013
UGC07603,16.68,18.876,1,0.013
UGC07603,18.35,18.962,1,0.013
UGC07603,20.18,19.009,1,0.013
UGC07603,22.20,19.028,1,0.013
UGC07603,24.42,19.120,1,0.012
UGC07603,26.86,19.207,1,0.014
UGC07603,29.55,19.255,1,0.020
UGC07603,32.50,19.444,1,0.017
UGC07603,35.75,19.601,1,0.017
UGC07603,39.33,19.851,1,0.020
UGC07603,43.26,20.108,1,0.025
UGC07603,47.59,20.301,1,0.028
UGC07603,52.35,20.419,1,0.031
UGC07603,57.58,20.595,1,0.036
UGC07603,63.34,20.874,1,0.046
UGC07603,69.68,21.198,1,0.058
UGC07603,76.64,21.633,1,0.082
UGC07603,84.31,22.678,0,0.202
UGC07603,92.74,22.860,0,0.235
UGC07603,102.01,23.543,0,0.404
UGC07603,112.21,23.829,0,0.502
UGC07603,123.43,23.947,0,0.545
UGC07603,135.78,24.000,0,0.566
UGC07603,149.36,23.865,0,0.515
UGC07603,164.29,24.474,0,0.785
NGC3893,0.65,14.390,1,0.001
NGC3893,0.72,14.400,1,0.001
NGC3893,0.79,14.411,1,0.001
NGC3893,0.87,14.427,1,0.001
NGC3893,0.96,14.444,1,0.001
NGC3893,1.05,14.466,1,0.001
NGC3893,1.16,14.490,1,0.001
NGC3893,1.27,14.516,1,0.001
NGC3893,1.40,14.545,1,0.001
NGC3893,1.54,14.581,1,0.001
NGC3893,1.69,14.621,1,0.001
NGC3893,1.86,14.666,1,0.001
NGC3893,2.05,14.714,1,0.001
NGC3893,2.25,14.768,1,0.001
NGC3893,2.48,14.822,1,0.001
NGC3893,2.73,14.886,1,0.001
NGC3893,3.00,14.955,1,0.002
NGC3893,3.30,15.034,1,0.002
NGC3893,3.63,15.125,1,0.002
NGC3893,3.99,15.223,1,0.002
NGC3893,4.39,15.327,1,0.002
NGC3893,4.83,15.426,1,0.002
NGC3893,5.31,15.518,1,0.002
NGC3893,5.85,15.612,1,0.004
NGC3893,6.43,15.717,1,0.004
NGC3893,7.07,15.808,1,0.005
NGC3893,7.78,15.910,1,0.006
NGC3893,8.56,15.996,1,0.007
NGC3893,9.42,16.061,1,0.007
NGC3893,10.36,16.129,1,0.007
NGC3893,11.39,16.192,1,0.006
NGC3893,12.53,16.269,1,0.008
NGC3893,13.78,16.360,1,0.009
NGC3893,15.16,16.414,1,0.007
NGC3893,16.68,16.520,1,0.005
NGC3893,18.35,16.656,1,0.006
NGC3893,20.18,16.823,1,0.009
NGC3893,22.20,17.034,1,0.009
NGC3893,24.42,17.124,1,0.012
NGC3893,26.86,17.221,1,0.014
NGC3893,29.55,17.573,1,0.014
NGC3893,32.50,17.712,1,0.013
NGC3893,35.75,17.904,1,0.013
NGC3893,39.33,18.027,1,0.014
NGC3893,43.26,18.138,1,0.014
NGC3893,47.59,18.347,1,0.014
NGC3893,52.35,18.547,1,0.019
NGC3893,57.58,18.826,1,0.021
NGC3893,63.34,19.300,1,0.027
NGC3893,69.68,19.726,1,0.032
NGC3893,76.64,20.010,1,0.040
NGC3893,84.31,20.221,1,0.047
NGC3893,92.74,20.392,1,0.054
NGC3893,102.01,20.512,1,0.061
NGC3893,112.21,20.961,1,0.087
NGC3893,123.43,21.330,1,0.119
NGC3893,135.78,21.792,1,0.176
NGC3893,149.36,22.474,1,0.310
NGC3893,164.29,23.241,1,0.555
IC4202,0.65,15.145,1,0.001
IC4202,0.72,15.189,1,0.003
IC4202,0.79,15.203,1,0.003
IC4202,0.87,15.220,1,0.003
IC4202,0.96,15.245,1,0.004
IC4202,1.05,15.275,1,0.005
IC4202,1.16,15.311,1,0.005
IC4202,1.27,15.355,1,0.006
IC4202,1.40,15.404,1,0.006
IC4202,1.54,15.457,1,0.006
IC4202,1.69,15.508,1,0.005
IC4202,1.86,15.566,1,0.005
IC4202,2.05,15.633,1,0.004
IC4202,2.25,15.699,1,0.004
IC4202,2.48,15.765,1,0.004
IC4202,2.73,15.831,1,0.005
IC4202,3.00,15.911,1,0.005
IC4202,3.30,15.971,1,0.006
IC4202,3.63,16.029,1,0.007
IC4202,3.99,16.078,1,0.007
IC4202,4.39,16.121,1,0.008
IC4202,4.83,16.178,1,0.009
IC4202,5.31,16.188,1,0.011
IC4202,5.85,16.254,1,0.010
IC4202,6.43,16.261,1,0.012
IC4202,7.07,16.287,1,0.013
IC4202,7.78,16.373,1,0.012
IC4202,8.56,16.377,1,0.013
IC4202,9.42,16.448,1,0.012
IC4202,10.36,16.520,1,0.012
IC4202,11.39,16.586,1,0.012
IC4202,12.53,16.597,1,0.013
IC4202,13.78,16.600,1,0.020
IC4202,15.16,16.621,1,0.017
IC4202,16.68,16.718,1,0.016
IC4202,18.35,16.868,1,0.019
IC4202,20.18,17.071,1,0.020
IC4202,22.20,17.325,1,0.016
IC4202,24.42,17.630,1,0.014
IC4202,26.86,17.954,1,0.014
IC4202,29.55,18.264,1,0.016
IC4202,32.50,18.581,1,0.018
IC4202,35.75,18.941,1,0.023
IC4202,39.33,19.335,1,0.028
IC4202,43.26,19.773,1,0.037
IC4202,47.59,20.251,1,0.054
IC4202,52.35,20.742,1,0.079
IC4202,57.58,21.311,1,0.127
IC4202,63.34,21.883,1,0.204
IC4202,69.68,22.287,1,0.280
IC4202,76.64,22.886,1,0.445
IC4202,84.31,23.260,1,0.578
IC4202,92.74,23.597,1,0.725
IC4202,102.01,23.937,1,0.906
IC4202,112.21,25.062,0,1.676
IC4202,164.29,24.986,0,1.613
IC4202,180.72,25.217,0,1.796
IC4202,198.79,25.216,0,1.796
IC4202,240.54,24.503,0,1.280
IC4202,426.13,25.157,0,1.758
IC4202,567.18,24.419,0,1.201
KK98-251,2.40,20.597,1,0.027
KK98-251,2.88,20.561,1,0.030
KK98-251,3.46,20.600,1,0.031
KK98-251,4.15,20.709,1,0.032
KK98-251,4.98,20.725,1,0.034
KK98-251,5.97,20.749,1,0.034
KK98-251,7.17,20.745,1,0.035
KK98-251,8.60,20.858,1,0.037
KK98-251,10.32,20.973,0,0.039
KK98-251,12.38,21.094,0,0.056
KK98-251,14.86,21.321,0,0.073
KK98-251,17.83,20.978,1,0.041
KK98-251,21.40,21.005,1,0.042
KK98-251,25.68,21.190,1,0.061
KK98-251,30.81,21.195,1,0.054
KK98-251,36.98,21.463,1,0.064
KK98-251,44.37,21.681,1,0.075
KK98-251,53.25,21.943,1,0.106
KK98-251,63.90,22.259,1,0.127
KK98-251,76.68,22.590,1,0.164
UGC07399,0.65,17.553,1,0.002
UGC07399,0.72,17.559,1,0.002
UGC07399,0.79,17.565,1,0.002
UGC07399,0.87,17.573,1,0.002
UGC07399,0.96,17.580,1,0.002
UGC07399,1.05,17.588,1,0.002
UGC07399,1.16,17.595,1,0.002
UGC07399,1.27,17.605,1,0.003
UGC07399,1.40,17.614,1,0.003
UGC07399,1.54,17.623,1,0.003
UGC07399,1.69,17.634,1,0.003
UGC07399,1.86,17.647,1,0.004
UGC07399,2.05,17.662,1,0.003
UGC07399,2.25,17.679,1,0.003
UGC07399,2.48,17.689,1,0.004
UGC07399,2.73,17.701,1,0.004
UGC07399,3.00,17.712,1,0.005
UGC07399,3.30,17.721,1,0.005
UGC07399,3.63,17.721,1,0.005
UGC07399,3.99,17.732,1,0.006
UGC07399,4.39,17.759,1,0.006
UGC07399,4.83,17.765,1,0.007
UGC07399,5.31,17.773,1,0.007
UGC07399,5.85,17.817,1,0.008
UGC07399,6.43,17.901,1,0.007
UGC07399,7.07,17.990,1,0.006
UGC07399,7.78,18.083,1,0.005
UGC07399,8.56,18.165,1,0.006
UGC07399,9.42,18.226,1,0.007
UGC07399,10.36,18.288,1,0.007
UGC07399,11.39,18.337,1,0.007
UGC07399,12.53,18.347,1,0.009
UGC07399,13.78,18.434,1,0.013
UGC07399,15.16,18.515,1,0.017
UGC07399,16.68,18.692,1,0.014
UGC07399,18.35,18.894,1,0.013
UGC07399,20.18,19.013,1,0.014
UGC07399,22.20,19.233,1,0.013
UGC07399,24.42,19.374,1,0.015
UGC07399,26.86,19.609,1,0.017
